area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
埼玉県,美術館,ところざわサクラタウン,日本最大級のポップカルチャー発信拠点,https://www.walkerplus.com/spot/ar0311s392095/    ,買う,    埼玉県所沢市東所沢和田3-31-3[地図],    【電車】JR武蔵野線東所沢駅から徒歩10分 【車】関越自動車道所沢ICから約8分,    施設により異なる,    施設により異なる,入場無料。, 0570-017-396 受付時間10:00～17:00,
関東,複合施設,ところざわサクラタウン,日本最大級のポップカルチャー発信拠点,https://www.walkerplus.com/spot/ar0311s392095/    ,買う,    埼玉県所沢市東所沢和田3-31-3[地図],    【電車】JR武蔵野線東所沢駅から徒歩10分 【車】関越自動車道所沢ICから約8分,    施設により異なる,    施設により異なる,入場無料。, 0570-017-396 受付時間10:00～17:00,
埼玉県,複合施設,ところざわサクラタウン,日本最大級のポップカルチャー発信拠点,https://www.walkerplus.com/spot/ar0311s392095/    ,買う,    埼玉県所沢市東所沢和田3-31-3[地図],    【電車】JR武蔵野線東所沢駅から徒歩10分 【車】関越自動車道所沢ICから約8分,    施設により異なる,    施設により異なる,入場無料。, 0570-017-396 受付時間10:00～17:00,
関東,複合施設,有明ガーデン,ショッピングモール、ホテル、温泉施設、劇場などからなる1つの街のような商業施設,https://www.walkerplus.com/spot/ar0313s384990/    ,買う,    東京都江東区有明2−1−8[地図],    【電車】ゆりかもめ有明駅から徒歩4分またはゆりかもめ有明テニスの森駅から徒歩3分またはりんかい線国際展示場駅から徒歩6分 【車】首都高速11号台場線台場ICから約6分または首都高速湾岸線有明IC・臨海副都心ICから約5分または首都高速道路10号晴海線豊洲ICから約6分,    施設により異なる,    施設により異なる,入場無料。 温浴施設・劇場型ホール・ホテル・四季専用劇場は各施設の利用料金に準ずる。 クレジットカードは一部店舗・催事では対応不可。,,
東京都,複合施設,有明ガーデン,ショッピングモール、ホテル、温泉施設、劇場などからなる1つの街のような商業施設,https://www.walkerplus.com/spot/ar0313s384990/    ,買う,    東京都江東区有明2−1−8[地図],    【電車】ゆりかもめ有明駅から徒歩4分またはゆりかもめ有明テニスの森駅から徒歩3分またはりんかい線国際展示場駅から徒歩6分 【車】首都高速11号台場線台場ICから約6分または首都高速湾岸線有明IC・臨海副都心ICから約5分または首都高速道路10号晴海線豊洲ICから約6分,    施設により異なる,    施設により異なる,入場無料。 温浴施設・劇場型ホール・ホテル・四季専用劇場は各施設の利用料金に準ずる。 クレジットカードは一部店舗・催事では対応不可。,,
有明テニスの森駅(東京都),複合施設,有明ガーデン,ショッピングモール、ホテル、温泉施設、劇場などからなる1つの街のような商業施設,https://www.walkerplus.com/spot/ar0313s384990/    ,買う,    東京都江東区有明2−1−8[地図],    【電車】ゆりかもめ有明駅から徒歩4分またはゆりかもめ有明テニスの森駅から徒歩3分またはりんかい線国際展示場駅から徒歩6分 【車】首都高速11号台場線台場ICから約6分または首都高速湾岸線有明IC・臨海副都心ICから約5分または首都高速道路10号晴海線豊洲ICから約6分,    施設により異なる,    施設により異なる,入場無料。 温浴施設・劇場型ホール・ホテル・四季専用劇場は各施設の利用料金に準ずる。 クレジットカードは一部店舗・催事では対応不可。,,
有明駅(東京都),複合施設,有明ガーデン,ショッピングモール、ホテル、温泉施設、劇場などからなる1つの街のような商業施設,https://www.walkerplus.com/spot/ar0313s384990/    ,買う,    東京都江東区有明2−1−8[地図],    【電車】ゆりかもめ有明駅から徒歩4分またはゆりかもめ有明テニスの森駅から徒歩3分またはりんかい線国際展示場駅から徒歩6分 【車】首都高速11号台場線台場ICから約6分または首都高速湾岸線有明IC・臨海副都心ICから約5分または首都高速道路10号晴海線豊洲ICから約6分,    施設により異なる,    施設により異なる,入場無料。 温浴施設・劇場型ホール・ホテル・四季専用劇場は各施設の利用料金に準ずる。 クレジットカードは一部店舗・催事では対応不可。,,
国際展示場駅(東京都),複合施設,有明ガーデン,ショッピングモール、ホテル、温泉施設、劇場などからなる1つの街のような商業施設,https://www.walkerplus.com/spot/ar0313s384990/    ,買う,    東京都江東区有明2−1−8[地図],    【電車】ゆりかもめ有明駅から徒歩4分またはゆりかもめ有明テニスの森駅から徒歩3分またはりんかい線国際展示場駅から徒歩6分 【車】首都高速11号台場線台場ICから約6分または首都高速湾岸線有明IC・臨海副都心ICから約5分または首都高速道路10号晴海線豊洲ICから約6分,    施設により異なる,    施設により異なる,入場無料。 温浴施設・劇場型ホール・ホテル・四季専用劇場は各施設の利用料金に準ずる。 クレジットカードは一部店舗・催事では対応不可。,,
東京ビッグサイト駅(東京都),複合施設,有明ガーデン,ショッピングモール、ホテル、温泉施設、劇場などからなる1つの街のような商業施設,https://www.walkerplus.com/spot/ar0313s384990/    ,買う,    東京都江東区有明2−1−8[地図],    【電車】ゆりかもめ有明駅から徒歩4分またはゆりかもめ有明テニスの森駅から徒歩3分またはりんかい線国際展示場駅から徒歩6分 【車】首都高速11号台場線台場ICから約6分または首都高速湾岸線有明IC・臨海副都心ICから約5分または首都高速道路10号晴海線豊洲ICから約6分,    施設により異なる,    施設により異なる,入場無料。 温浴施設・劇場型ホール・ホテル・四季専用劇場は各施設の利用料金に準ずる。 クレジットカードは一部店舗・催事では対応不可。,,
関東,複合施設,メッツァ(メッツァビレッジ・ムーミンバレーパーク),北欧のライフスタイルを体験できるテーマパーク,https://www.walkerplus.com/spot/ar0311s330371/    ,買う,    埼玉県飯能市宮沢327-6 メッツァ[地図],    【電車】西武鉄道池袋線飯能駅からバスでメッツァ(旧 宮沢湖)下車 【車】首都圏中央連絡自動車道狭山日高ICから県道262号線経由で約12分、青梅ICから県道218号線経由で約30分、飯能駅北口からバスで約13分,    メッツァビレッジ10:00～18:00(土日祝19:00)、ムーミンバレーパーク10:00～17:00(土日祝18:00)    ※季節や天候により変更になる場合あり。メッツァビレッジは店舗により一部異なるため、公式サイトをご確認ください。,    不定休,有料。 メッツァビレッジは入場無料。ムーミンバレーパーク入園チケット：大人(中学生以上)2500円、子供(4歳以上小学生以下)1500円 ※3歳以下無料, 0570-03-1066 ナビダイヤル 平日・土日祝10:00～18:00(不定休),
埼玉県,複合施設,メッツァ(メッツァビレッジ・ムーミンバレーパーク),北欧のライフスタイルを体験できるテーマパーク,https://www.walkerplus.com/spot/ar0311s330371/    ,買う,    埼玉県飯能市宮沢327-6 メッツァ[地図],    【電車】西武鉄道池袋線飯能駅からバスでメッツァ(旧 宮沢湖)下車 【車】首都圏中央連絡自動車道狭山日高ICから県道262号線経由で約12分、青梅ICから県道218号線経由で約30分、飯能駅北口からバスで約13分,    メッツァビレッジ10:00～18:00(土日祝19:00)、ムーミンバレーパーク10:00～17:00(土日祝18:00)    ※季節や天候により変更になる場合あり。メッツァビレッジは店舗により一部異なるため、公式サイトをご確認ください。,    不定休,有料。 メッツァビレッジは入場無料。ムーミンバレーパーク入園チケット：大人(中学生以上)2500円、子供(4歳以上小学生以下)1500円 ※3歳以下無料, 0570-03-1066 ナビダイヤル 平日・土日祝10:00～18:00(不定休),
関東,複合施設,ところざわサクラタウン,日本最大級のポップカルチャー発信拠点,https://www.walkerplus.com/spot/ar0311s392095/    ,買う,    埼玉県所沢市東所沢和田3-31-3[地図],    【電車】JR武蔵野線東所沢駅から徒歩10分 【車】関越自動車道所沢ICから約8分,    施設により異なる,    施設により異なる,入場無料。, 0570-017-396 受付時間10:00～17:00,
埼玉県,複合施設,ところざわサクラタウン,日本最大級のポップカルチャー発信拠点,https://www.walkerplus.com/spot/ar0311s392095/    ,買う,    埼玉県所沢市東所沢和田3-31-3[地図],    【電車】JR武蔵野線東所沢駅から徒歩10分 【車】関越自動車道所沢ICから約8分,    施設により異なる,    施設により異なる,入場無料。, 0570-017-396 受付時間10:00～17:00,
関東,複合施設,有明ガーデン,ショッピングモール、ホテル、温泉施設、劇場などからなる1つの街のような商業施設,https://www.walkerplus.com/spot/ar0313s384990/    ,買う,    東京都江東区有明2−1−8[地図],    【電車】ゆりかもめ有明駅から徒歩4分またはゆりかもめ有明テニスの森駅から徒歩3分またはりんかい線国際展示場駅から徒歩6分 【車】首都高速11号台場線台場ICから約6分または首都高速湾岸線有明IC・臨海副都心ICから約5分または首都高速道路10号晴海線豊洲ICから約6分,    施設により異なる,    施設により異なる,入場無料。 温浴施設・劇場型ホール・ホテル・四季専用劇場は各施設の利用料金に準ずる。 クレジットカードは一部店舗・催事では対応不可。,,
東京都,複合施設,有明ガーデン,ショッピングモール、ホテル、温泉施設、劇場などからなる1つの街のような商業施設,https://www.walkerplus.com/spot/ar0313s384990/    ,買う,    東京都江東区有明2−1−8[地図],    【電車】ゆりかもめ有明駅から徒歩4分またはゆりかもめ有明テニスの森駅から徒歩3分またはりんかい線国際展示場駅から徒歩6分 【車】首都高速11号台場線台場ICから約6分または首都高速湾岸線有明IC・臨海副都心ICから約5分または首都高速道路10号晴海線豊洲ICから約6分,    施設により異なる,    施設により異なる,入場無料。 温浴施設・劇場型ホール・ホテル・四季専用劇場は各施設の利用料金に準ずる。 クレジットカードは一部店舗・催事では対応不可。,,
有明テニスの森駅(東京都),複合施設,有明ガーデン,ショッピングモール、ホテル、温泉施設、劇場などからなる1つの街のような商業施設,https://www.walkerplus.com/spot/ar0313s384990/    ,買う,    東京都江東区有明2−1−8[地図],    【電車】ゆりかもめ有明駅から徒歩4分またはゆりかもめ有明テニスの森駅から徒歩3分またはりんかい線国際展示場駅から徒歩6分 【車】首都高速11号台場線台場ICから約6分または首都高速湾岸線有明IC・臨海副都心ICから約5分または首都高速道路10号晴海線豊洲ICから約6分,    施設により異なる,    施設により異なる,入場無料。 温浴施設・劇場型ホール・ホテル・四季専用劇場は各施設の利用料金に準ずる。 クレジットカードは一部店舗・催事では対応不可。,,
