name,url,address,access,category,description,average_price,pet_dog_small,pet_dog_medium,pet_dog_large,pet_cat,pet_others,pet_otherInfo
食旅 トラネコ,https://r.gnavi.co.jp/d4pa2sde0000/,東京都福生市加美平2-3-1,ＪＲ青梅線福生駅東口 徒歩7分,和食,無国籍料理店,"平均予算：1,500円",,,,,,
ナチュラルセンスいのせ,https://r.gnavi.co.jp/b5h73rm90000/,茨城県筑西市伊佐山125,ＪＲ水戸線川島駅 徒歩5分,和食,ダイニングレストラン,"平均予算：3,500円",,,,,,
摩波楽茶屋,https://r.gnavi.co.jp/4jvd0syz0000/,奈良県生駒市門前町14-1,生駒鋼索線宝山寺駅 徒歩5分,和食,創作エスニック料理,"平均予算：2,000円",,,,,,
彩葉,https://r.gnavi.co.jp/fr74wh2s0000/,兵庫県神戸市兵庫区荒田町1-10-24,神戸市営地下鉄湊川公園駅東口 徒歩3分,和食,和食　居酒屋,"平均予算：2,500円",,,,,,
KYO－YA,https://r.gnavi.co.jp/6zz6egmp0000/,群馬県太田市藪塚町2749-4,東武桐生線藪塚駅 徒歩5分,和食,麺と丼ぶりの店,平均予算：780円,,,,,,
I‐N　Kitchen 水戸店,https://r.gnavi.co.jp/egayt2he0000/,茨城県水戸市上水戸3-6-28,ＪＲ常磐線水戸駅北口 バス20分,和食,インド・ネパール料理店,平均予算：800円,,,,,,
LUANA,https://r.gnavi.co.jp/32a5a22p0000/,大阪府大阪市阿倍野区昭和町2-1-4,地下鉄御堂筋線昭和町駅 徒歩2分,和食,ハワイアンダイニング,"平均予算：3,000円",,,,,,
Cafe and Dining Paco,https://r.gnavi.co.jp/4zzrpthv0000/,東京都世田谷区用賀3-5-10,,和食,隠れ家 野菜ダイニング,"平均予算：3,000円",,,,,,
レストラン酒場 ケルト,https://r.gnavi.co.jp/bf01c0j20000/,宮城県石巻市恵み野6-3-8,,和食,持ち帰りも可レストラン,"平均予算：1,200円",,,,,,
神保町トンちゃん,https://r.gnavi.co.jp/pvpg0j020000/,東京都千代田区神田神保町1-103,地下鉄半蔵門線神保町駅 徒歩3分,和食,焼トン＆元祖鉄板鍋,"平均予算：2,800円",,,,,,
味工房,https://r.gnavi.co.jp/97g3e2pj0000/,長野県上伊那郡南箕輪村2358-5,中央自動車道伊那I.C. 車5分,和食,食品加工所・販売,"平均予算：1,000円",,,,,,
長瀞屋,https://r.gnavi.co.jp/rypmdnfx0000/,埼玉県秩父郡長瀞町長瀞531,秩父鉄道秩父線長瀞駅 徒歩1分,和食,大衆食堂,"平均予算：1,000円",,,,,,
丸喜,https://r.gnavi.co.jp/mbjnvxbd0000/,愛知県半田市春日町2-18,名鉄河和線成岩駅 徒歩7分,和食,珈琲専門店,平均予算：400円,,,,,,
クーシ,https://r.gnavi.co.jp/hrac7mp00000/,栃木県那須郡那須町高久丙4388-5,ＪＲ宇都宮線黒磯駅 バス15分,和食,パスタ専門店,"平均予算：1,300円",,,,,,
せせらぎ,https://r.gnavi.co.jp/czg1nybg0000/,栃木県鹿沼市引田202,東北自動車道鹿沼I.C. 車40分,和食,料亭,"平均予算：1,000円",,,,,,
桧原亭,https://r.gnavi.co.jp/et2mj9hf0000/,福島県耶麻郡北塩原村桧原字南黄連沢山1157,ＪＲ磐越西線猪苗代駅 車30分,和食,麺類,平均予算：650円,,,,,,
岬,https://r.gnavi.co.jp/j6vfuuye0000/,沖縄県国頭郡本部町備瀬567,沖縄自動車道許田I.C. 車40分,和食,和食沖縄料理レストラン,"平均予算：1,000円",,,,,,
LASAGNA BAR,https://r.gnavi.co.jp/mpzssttn0000/,千葉県柏市南柏1丁目11-11,,和食,レストラン,"平均予算：2,000円",,,,,,
カフェテリア風の詩,https://r.gnavi.co.jp/bw54zmkt0000/,兵庫県淡路市野島常盤954-2 淡路景観園芸学校キャンパス内,,和食,セルフサービス,平均予算：800円,,,,,,
珈琲家あのころ,https://r.gnavi.co.jp/msa3ggkf0000/,東京都世田谷区若林4-20-9,東急世田谷線松陰神社前駅 徒歩1分,和食,コーヒー専門店,平均予算：600円,,,,,,
chang－PLANT～STYLEZERO～,https://r.gnavi.co.jp/g6uxxpr90000/,熊本県阿蘇郡西原村小森3602-5,熊本空港,和食,カレー専門店,"平均予算：1,200円",,,,,,
からあげビリー,https://r.gnavi.co.jp/psxb8cnj0000/,長野県飯田市座光寺2193-32,ＪＲ飯田線飯田駅 車10分,和食,からあげ定食専門店,平均予算：900円,,,,,,
街の珈琲店 よこはま物語,https://r.gnavi.co.jp/pnner22r0000/,神奈川県横浜市都筑区見花山31-9,横浜市営地下鉄都築ふれあいの丘駅 徒歩8分,和食,レストラン・バル,"平均予算：1,900円",,,,,,
ブルーデイジー,https://r.gnavi.co.jp/j417557m0000/,岡山県瀬戸内市邑久町尾張131-1,ＪＲ赤穂線邑久駅 徒歩3分,和食,イートイン併設パン屋,平均予算：600円,,,,,,
THE TOKYO FRUITS,https://r.gnavi.co.jp/fxy1w30j0000/,東京都世田谷区奥沢5-37-9,東急大井町線九品仏駅 徒歩6分,和食,フルーツパーラー,"平均予算：1,500円",,,,,,
A Danian Cafe,https://r.gnavi.co.jp/b0s88br80000/,沖縄県中頭郡北中城村安谷屋638-1,,和食,洋食・スープカレー,"平均予算：1,000円",,,,,,
出合茶屋,https://r.gnavi.co.jp/h9kjmdmw0000/,静岡県賀茂郡河津町梨本382-1,伊豆急行線河津駅 車15分,和食,食堂,"平均予算：1,000円",,,,,,
ハートランド・朝霧,https://r.gnavi.co.jp/jy6g81b80000/,静岡県富士宮市根原228,ＪＲ身延線富士宮駅北口 バス50分,和食,都市と牧場の遊合空間,平均予算：300円,,,,,,
80CLUB,https://r.gnavi.co.jp/9gwaun050000/,静岡県伊東市十足321-1,,和食,レストラン,"平均予算：1,500円",,,,,,
小料理 一つ待,https://r.gnavi.co.jp/sjtj6je90000/,山形県米沢市大町3-4-7,奥羽本線米沢駅 車5分,和食,小料理,"平均予算：5,000円",,,,,,
囲炉裏のある和カフェ ゆるりと,https://r.gnavi.co.jp/c6v1u14x0000/,長野県駒ケ根市赤穂9796-1,,和食,和風レストラン,"平均予算：1,500円",,,,,,
ヤマバレ牧場　ポーザーおばさんの食卓,https://r.gnavi.co.jp/gx94y36s0000/,沖縄県石垣市川平1216-154,石垣空港,和食,沖縄料理屋,"平均予算：1,000円",,,,,,
燻し家もっくん,https://r.gnavi.co.jp/nfvyn1hj0000/,東京都武蔵野市吉祥寺本町1-22-1,ＪＲ中央線吉祥寺駅中央口 徒歩1分,和食,吉祥寺北口 居酒屋宴会,"平均予算：2,600円",,,,,,
The Fahrenheit,https://r.gnavi.co.jp/ruf6vu410000/,熊本県人吉市麓町6-2,九州自動車道人吉球磨スマートインター 車3分,和食,ステーキ・パスタワイン,"平均予算：2,000円",,,,,,
ひつじ家,https://r.gnavi.co.jp/dmsfezha0000/,愛媛県今治市高橋1190-6,,和食,ジンギスカン北海道料理,"平均予算：3,000円",,,,,,
布施ヶ坂,https://r.gnavi.co.jp/42ecjghf0000/,高知県高岡郡津野町船戸654-1,ＪＲ土讃線須崎駅 バス40分,和食,道の駅,平均予算：700円,,,,,,
ながわ山彩館,https://r.gnavi.co.jp/cxacyabz0000/,長野県松本市奈川2120-1,ＪＲ松本駅 車60分,和食,お山の元気な直売所,平均予算：350円,,,,,,
金木犀,https://r.gnavi.co.jp/56ezef4e0000/,長崎県五島市東浜町1-9-17,,和食,五島の朝粥屋さん,平均予算：800円,,,,,,
クアハウス山小屋,https://r.gnavi.co.jp/eeeymbjb0000/,神奈川県伊勢原市日向2184-1,小田急小田原線伊勢原駅 バス20分,和食,レストラン,"平均予算：1,200円",,,,,,
Cafe ＆ Bar Blue Sky,https://r.gnavi.co.jp/nyx3zpu80000/,千葉県山武郡横芝光町栗山4711,,和食,レストラン／カラオケ,"平均予算：1,000円",,,,,,
炭火焼 スペインバル モン・リコ 田町,https://r.gnavi.co.jp/40p4j8wk0000/,東京都港区芝5-22-1,ＪＲ田町駅西口 徒歩5分,和食,スペインバル,"平均予算：3,800円",,,,,,
深川宿 富岡八幡店,https://r.gnavi.co.jp/2wsatgyt0000/,東京都江東区富岡1-23-11,地下鉄東西線門前仲町駅1番出口 徒歩3分,和食,深川めし,"平均予算：4,500円",,,,,,
ロートルメゾン 西ノ洞,https://r.gnavi.co.jp/eh6ybm6n0000/,群馬県館林市大手町6-41,東武伊勢崎線（東武スカイツリーライン）館林駅東口 徒歩15分,和食,洋食屋,"平均予算：3,000円",,,,,,
かにふ,https://r.gnavi.co.jp/2gpbxzw40000/,沖縄県八重山郡竹富町字竹富494,竹富東港,和食,お食事処,"平均予算：1,200円",,,,,,
竹林の隠れ家レストラン　ひぐらし,https://r.gnavi.co.jp/h1dyycha0000/,静岡県賀茂郡河津町梨本1112-4,伊豆急行線河津駅 バス20分,和食,竹炭七厘食事処,平均予算：800円,,,,,,
ちょっと屋,https://r.gnavi.co.jp/eje8wm060000/,長野県上田市菅平高原菅平1223-3853,JR長野新幹線上田駅 車45分,和食,コロッケ屋,平均予算：900円,,,,,,
むさしの,https://r.gnavi.co.jp/s9d134tv0000/,山口県柳井市中央2-7-18,JR山陽本線柳井駅 徒歩2分,和食,食堂夜は居酒屋食事処,"平均予算：3,000円",,,,,,
国見名鉄レストラン,https://r.gnavi.co.jp/scs7mnvr0000/,福島県伊達郡国見町貝田山口,,和食,レストラン,平均予算：800円,,,,,,
原養魚場,https://r.gnavi.co.jp/3g2g4sc70000/,大阪府高槻市原2912,ＪＲ京都線高槻駅 バス15分,和食,鯉料理・鍋・すっぽん,"平均予算：4,000円",,,,,,
グランド食堂,https://r.gnavi.co.jp/6afsp6bs0000/,沖縄県沖縄市上地3-11-1,沖縄自動車道沖縄南I.C. 車2分,和食,大衆食堂,平均予算：600円,,,,,,
九十九里ハーブガーデン,https://r.gnavi.co.jp/mj5mdeth0000/,千葉県山武郡九十九里町片貝4477,ＪＲ東金線東金駅 バス25分,和食,洋食・ハーブ料理,"平均予算：2,000円",,,,,,
民宿南風荘,https://r.gnavi.co.jp/nrzvajda0000/,岡山県瀬戸内市牛窓町牛窓6090-1,JR赤穂線邑久駅 車30分,和食,民宿,"平均予算：4,500円",,,,,,
海女,https://r.gnavi.co.jp/bpdtbwgw0000/,高知県香南市夜須町千切536,ごめん・なはり線夜須駅 徒歩5分,和食,和風居酒屋,"平均予算：3,500円",,,,,,
しみんやー,https://r.gnavi.co.jp/8g7j4d3d0000/,沖縄県国頭郡本部町字渡久地108,沖縄自動車道許田I.C. 車30分,和食,野草茶屋,"平均予算：1,200円",,,,,,
ホアセン,https://r.gnavi.co.jp/4dcnsdr80000/,広島県福山市城見町1-1-25,,和食,ベトナム飲食店,平均予算：750円,,,,,,
夜明茶屋,https://r.gnavi.co.jp/1cry7fk40000/,福岡県柳川市稲荷町94-1,西鉄大牟田線西鉄柳川駅 車で約10分,和食,魚屋食堂,"平均予算：2,000円",,,,,,
プチトマト,https://r.gnavi.co.jp/ryfrr9400000/,熊本県阿蘇郡南小国町赤馬場3230-1,,和食,自家製生パスタ料理,"平均予算：1,600円",,,,,,
山のカフェ,https://r.gnavi.co.jp/e1p4w8a20000/,奈良県奈良市雑司町488,,和食,店内飲食・テイクアウト,"平均予算：1,500円",,,,,,
はこだて,https://r.gnavi.co.jp/4b8evyf50000/,北海道函館市若松町9-14,JR函館駅正面口 徒歩2分,和食,鮨店,"平均予算：2,000円",,,,,,
丸山 珈琲,https://r.gnavi.co.jp/nm6adzvf0000/,長野県北佐久郡軽井沢町軽井沢1154-10,長野新幹線軽井沢駅北口 車5分,和食,コーヒー店,"平均予算：1,000円",,,,,,
京風たこ焼き たこ心,https://r.gnavi.co.jp/jwe5sb100000/,東京都新宿区歌舞伎町2-22-8,,和食,絶品！一杯酒場,"平均予算：1,000円",,,,,,
KITAROKU BAKERY キタロクベーカリー,https://r.gnavi.co.jp/bpa1pf7m0000/,兵庫県西宮市北六甲台2-1-1,中国自動車道西宮北インター 車5分,和食,手作りパン屋,平均予算：400円,,,,,,
ひたち野いしざき,https://r.gnavi.co.jp/kfvmrffb0000/,茨城県牛久市下根町564-5,,和食,ふぐ・はも・すっぽん,"平均予算：3,000円",,,,,,
エテルナ,https://r.gnavi.co.jp/bgwx9kv60000/,長野県飯田市上郷黒田2764-1,JR飯田線桜町（長野県）駅 徒歩21分,和食,居酒屋,"平均予算：2,000円",,,,,,
西麻布さくら,https://r.gnavi.co.jp/hh4a1vvz0000/,東京都港区西麻布3-24-24,地下鉄六本木駅4番出口 徒歩6分,和食,居酒屋,平均予算：-,,,,,,
cafe garage Dogberry（ドッグベリー） 高円寺,https://r.gnavi.co.jp/2tpdmj4y0000/,東京都杉並区高円寺北3-24-6,ＪＲ中央線高円寺駅 徒歩4分,和食,居酒屋,平均予算：-,,,,,,
ラウンジカフェ ERCOLANO,https://r.gnavi.co.jp/922ucxu80000/,神奈川県横浜市西区北幸1-11-3,ＪＲ横浜駅西口 徒歩5分,和食,ビアガーデン,平均予算：-,,,,,,
がブリチキン。 下北沢店,https://r.gnavi.co.jp/4pkuwfxt0000/,東京都世田谷区代沢5-32-11,小田急小田原線下北沢駅 徒歩4分,和食,居酒屋,平均予算：-,,,,,,
DinningBar DFence,https://r.gnavi.co.jp/euv1mej60000/,兵庫県神戸市中央区中山手通1-4-18,ＪＲ神戸線三ノ宮駅東口 徒歩5分,和食,西洋料理,平均予算：-,,,,,,
TANPOPOGrill＆Pizza,https://r.gnavi.co.jp/p5038ph20000/,熊本県熊本市東区広木町30-84,熊本市電健軍線健軍終点電停 徒歩8分,和食,ピッツェリア,"平均予算：2,500円",,,,,,
個室で味わう特選しゃぶしゃぶ 山久農場 新宿店,https://r.gnavi.co.jp/pnu6rrck0000/,東京都新宿区歌舞伎町1-17-6,西武新宿線西武新宿駅南口 徒歩2分,和食,しゃぶしゃぶ,平均予算：-,,,,,,
ロンドン酒場 アーロン British Pub,https://r.gnavi.co.jp/hk7ks4830000/,埼玉県さいたま市浦和区仲町1-9-14,ＪＲ浦和駅 徒歩5分,和食,貸切スペース,平均予算：-,,,,,,
和風個室ダイニング 恵比寿ＢＡＲ,https://r.gnavi.co.jp/an9k59b20000/,東京都渋谷区恵比寿西1-14-5,ＪＲ恵比寿駅西口 徒歩2分,和食,居酒屋,平均予算：-,,,,,,
カフェ北野ガーデン,https://r.gnavi.co.jp/s7sjtu290000/,大阪府大阪市北区豊崎3-12-10,阪急線梅田駅茶屋町口 徒歩4分,和食,貸切スペース,"平均予算：3,000円",,,,,,
肉とワイン bonanza,https://r.gnavi.co.jp/8g1apcxa0000/,東京都港区芝大門2-3-6,都営大江戸線大門駅A3番出口 徒歩1分,和食,スペインバル,平均予算：-,,,,,,
お食事 おやつ工房 まっちゃん,https://r.gnavi.co.jp/4j7pfpry0000/,京都府京都市伏見区向島東定請1-14,近鉄京都線向島駅東出口 徒歩7分,和食,食事処,平均予算：-,,,,,,
Dress WEDDING AND PARTY,https://r.gnavi.co.jp/p4sdkshg0000/,福岡県福岡市中央区西中洲11-21,地下鉄七隈線（3号線）天神南駅 徒歩3分,和食,貸切スペース,平均予算：-,,,,,,
沖縄とんかつ食堂しまぶた屋,https://r.gnavi.co.jp/4kwemj2s0000/,沖縄県国頭郡恩納村字前兼久96-1,沖縄自動車道石川I.C. 車5分,和食,しゃぶしゃぶ,平均予算：-,,,,,,
まりんぼっくす,https://r.gnavi.co.jp/n991t0pw0000/,沖縄県那覇市牧志1-9-1,ゆいレール美栄橋駅 徒歩5分,和食,ラーメン,"平均予算：2,500円",,,,,,
Branch． OTTO YAKUIN,https://r.gnavi.co.jp/canm4zfa0000/,福岡県福岡市中央区薬院1-2-2,西鉄天神大牟田線薬院駅 徒歩1分,和食,バル,平均予算：-,,,,,,
屋台屋 博多劇場 竹の塚店,https://r.gnavi.co.jp/51ngycdz0000/,東京都足立区竹の塚6-16-1,東武伊勢崎線（東武スカイツリーライン）竹ノ塚駅 徒歩2分,和食,居酒屋,平均予算：-,,,,,,
ALOHA TABLE Nakameguro,https://r.gnavi.co.jp/er0ha5e50000/,東京都目黒区上目黒1-7-8,東急東横線中目黒駅 徒歩1分,和食,居酒屋,平均予算：-,,,,,,
旬菜ダイニング 通ぼうず,https://r.gnavi.co.jp/14fgxakh0000/,東京都新宿区高田馬場2-15-9,ＪＲ高田馬場駅早稲田口 徒歩2分,和食,居酒屋,平均予算：-,,,,,,
shibuya nostyle,https://r.gnavi.co.jp/7w71g2v70000/,東京都渋谷区道玄坂1-13-2,京王井の頭線渋谷駅西口 徒歩1分,和食,貸切スペース,平均予算：-,,,,,,
みきやん,https://r.gnavi.co.jp/970ppecs0000/,石川県金沢市片町2-13-9,ＪＲ北陸本線金沢駅 バス6分,和食,居酒屋,平均予算：-,,,,,,
海辺のビュッフェ はとばキッチン 清水エスパルスドリームプラザ,https://r.gnavi.co.jp/sgg5pbht0000/,静岡県静岡市清水区入船町13-15,静岡鉄道静岡清水線新清水駅 徒歩13分,和食,バイキング,"平均予算：2,160円",,,,,,
炭焼笑店 陽 天満,https://r.gnavi.co.jp/dz73a7520000/,大阪府大阪市北区池田町6-5,,和食,居酒屋,平均予算：-,,,,,,
つぼ八 新潟駅前店,https://r.gnavi.co.jp/8cexesw70000/,新潟県新潟市中央区花園1-2-2,ＪＲ新潟駅 徒歩1分,和食,居酒屋,平均予算：-,,,,,,
ウミガメ食堂,https://r.gnavi.co.jp/6p4pm2c30000/,神奈川県横浜市都筑区茅ヶ崎中央24-12,横浜市営地下鉄センター南駅1番出口 徒歩5分,和食,ラーメン・つけ麺,平均予算：-,,,,,,
SALVATORE CUOMO＆BAR 柏,https://r.gnavi.co.jp/ncvrakng0000/,千葉県柏市柏2-10-2,ＪＲ常磐線柏駅 徒歩4分,和食,ビストロ,平均予算：-,,,,,,
プライムビーフ×熟成肉 サンダー（THUNDER）,https://r.gnavi.co.jp/fjdpxge10000/,神奈川県海老名市扇町12-21,ＪＲ相模線海老名駅西口 徒歩6分,和食,居酒屋,"平均予算：2,500円",,,,,,
なかむらそば,https://r.gnavi.co.jp/kch1b9ux0000/,沖縄県国頭郡恩納村瀬良垣1669-1,沖縄自動車道屋嘉I.C. 車10分,和食,沖縄料理,平均予算：600円,,,,,,
音鶏家 阿佐ヶ谷店,https://r.gnavi.co.jp/8n8uh0eb0000/,東京都杉並区阿佐谷南3-37-3,ＪＲ中央線阿佐ヶ谷駅 徒歩1分,和食,居酒屋,平均予算：-,,,,,,
美音,https://r.gnavi.co.jp/42rz2a650000/,東京都港区赤坂2-20-2,地下鉄千代田線赤坂駅5番出口 徒歩5分,和食,和食,平均予算：-,,,,,,
本格スペイン料理＆ステーキハウス カサ デル リオ,https://r.gnavi.co.jp/eermw50f0000/,神奈川県横浜市中区宮川町1-13-17,京急本線日ノ出町駅 徒歩4分,和食,スペイン料理,平均予算：-,,,,,,
心身がやすらぐ味処 季節料理 まこと,https://r.gnavi.co.jp/6f1ewn930000/,大阪府大阪市天王寺区上汐3-3-6,近鉄大阪線大阪上本町駅 徒歩3分,和食,居酒屋,平均予算：-,,,,,,
洋食屋 CHRISTMAS亭,https://r.gnavi.co.jp/c572nreg0000/,東京都調布市上石原1-32-6,京王線西調布駅北口 徒歩5分,和食,洋食屋,"平均予算：2,500円",,,,,,
中華居酒屋 唐園,https://r.gnavi.co.jp/gr2cmaxm0000/,東京都墨田区錦糸1-7-18,ＪＲ総武線錦糸町駅北口 徒歩3分,和食,居酒屋,平均予算：-,,,,,,
