name,url,address,access,description,average_price,pet_dog_small,pet_dog_medium,pet_dog_large,pet_cat,pet_others,pet_otherInfo
SOLiS GRANDE,https://r.gnavi.co.jp/eu0acdst0000/?sc_dsp=rs_14516&sc_type=area&sc_area=jp,沖縄県中頭郡北谷町字美浜9-49,那覇空港 車45分,絶景も楽しむイタリアン,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
蒸氣屋（蒸気屋） 大船店,https://r.gnavi.co.jp/dgy1h6x50000/?sc_dsp=rs_12982&sc_type=area&sc_area=jp,神奈川県鎌倉市大船1-20-18,ＪＲ大船駅 徒歩3分,和ビストロ 居酒屋,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
ピザリア,https://r.gnavi.co.jp/f8jjchbb0000/,山形県山形市中野目赤坂2162-8,ＪＲ山形駅 車20分,本格石窯ピザの店,"平均予算：3,000円",,,,,,
南風花,https://r.gnavi.co.jp/dtpb3ysn0000/,兵庫県洲本市小路谷1277-5,神戸淡路鳴門自動車道洲本I.C. 車20分,カフェ,平均予算：800円,,,,,,
zakka＆cafe LE MIDI（ラ・ミディ）,https://r.gnavi.co.jp/r13z85t70000/,茨城県笠間市笠間1357-2,ＪＲ水戸線笠間駅 徒歩30分,カフェ,平均予算：500円,,,,,,
個室 地鶏炭焼 武蔵 綱島店,https://r.gnavi.co.jp/mtm5z1ds0000/?sc_dsp=rs_13013&sc_type=area&sc_area=jp,神奈川県横浜市港北区綱島西1-11-4,東急東横線綱島駅 徒歩1分,綱島駅 完全個室居酒屋,"平均予算：3,000円",店内,店内,店内,店内,店内,
牡蠣小屋・瀬々串物産館,https://r.gnavi.co.jp/ak7ux7bz0000/,鹿児島県鹿児島市喜入瀬々串町346-2,,牡蠣小屋・瀬々串物産館,"平均予算：2,000円",,,,,,
ReyMo,https://r.gnavi.co.jp/rbgdfg1e0000/,熊本県菊池市西寺1457-6,熊本電鉄菊池線深川駅 徒歩15分,パン屋,平均予算：700円,,,,,,
カフェ北野の森,https://r.gnavi.co.jp/f6jnb0sv0000/,埼玉県所沢市北野2-22-27,,イタリアン,"平均予算：1,300円",,,,,,
MMプラス Wine bar みなとみらい,https://r.gnavi.co.jp/mxyrrmgj0000/,神奈川県横浜市西区みなとみらい4-6-2,みなとみらい線みなとみらい駅3番出口 徒歩5分,小さなワインバー,"平均予算：3,000円",,,,,,
ミントハウス,https://r.gnavi.co.jp/4eyu92wu0000/,広島県廿日市市吉和1089-1,中国自動車道路吉和I.C. 車5分,喫茶店,平均予算：810円,,,,,,
「郷」,https://r.gnavi.co.jp/8gsy7gjy0000/,沖縄県国頭郡本部町伊豆味301,沖縄自動車道許田I.C. 車30分,手打ち蕎麦,平均予算：900円,,,,,,
ニジノカオリ,https://r.gnavi.co.jp/8e8rswuu0000/,長野県安曇野市穂高有明8138-5,ＪＲ大糸線穂高駅 車15分,フレンチレストラン,"平均予算：3,000円",,,,,,
Connect Kitchen,https://r.gnavi.co.jp/2d9870200000/,東京都世田谷区船橋1-1-17,,イタリア料理・バル,"平均予算：3,000円",,,,,,
Ｐｅｒｅ et Ｍｅｒｅ,https://r.gnavi.co.jp/3wcuurnw0000/,東京都江東区豊洲5-5-1-115,地下鉄有楽町線豊洲駅6番出口 徒歩1分,ベーカリー＆カフェ,平均予算：500円,,,,,,
レストラン＆カフェ,https://r.gnavi.co.jp/s0urjwpd0000/,静岡県富士宮市上井出3690,ＪＲ東海道新幹線新富士駅 車40分,レストラン,"平均予算：1,000円",,,,,,
ALL C’S CAFE,https://r.gnavi.co.jp/d7e6h1r50000/,東京都杉並区高円寺北3-25-24,ＪＲ中央線高円寺駅北口 徒歩4分,高円寺カフェダイニング,"平均予算：2,000円",,,,,,
といち,https://r.gnavi.co.jp/6246zwjj0000/,青森県上北郡七戸町上町野141-3,東北新幹線七戸十和田駅南口 車5分,手打ちそば屋,平均予算：700円,,,,,,
炭火焼鳥なかひこ,https://r.gnavi.co.jp/1tfhyebc0000/,愛知県名古屋市中区栄5-6-33,地下鉄名城・名港線矢場町駅1番出口 徒歩5分,栄で特にわかりにくい店,"平均予算：3,000円",,,,,,
呑み処ちょっと,https://r.gnavi.co.jp/1aet652w0000/,東京都大田区東六郷3-17-13,,居酒屋,"平均予算：2,000円",,,,,,
魚見亭,https://r.gnavi.co.jp/mp8yvd620000/,神奈川県藤沢市江の島2-5-7,小田急江ノ島線片瀬江ノ島駅 徒歩30分,磯料理・海鮮・和食,"平均予算：1,080円",,,,,,
カフェ＆レストラン葉凪,https://r.gnavi.co.jp/3zcmessu0000/,山梨県北杜市大泉町西井出8240-7550,ＪＲ小海線甲斐大泉駅 車6分,高原レストラン,"平均予算：2,300円",,,,,,
ビストロ甲丙,https://r.gnavi.co.jp/hsd5tnuj0000/,大分県佐伯市中村南町9-3,日豊本線佐伯駅 車7分,イタリア風洋食店,"平均予算：1,400円",,,,,,
K’s Town CAFE,https://r.gnavi.co.jp/fahj000/?sc_dsp=rs_15449&sc_type=area&sc_area=jp,沖縄県島尻郡八重瀬町伊覇93-2,那覇空港自動車道南風原南I.C. 車10分,レストラン,"平均予算：1,700円",テラス,テラス,,テラス,,
カジュアルバル MANTRA～まんとら～ 堺筋本町店,https://r.gnavi.co.jp/18mknp000000/?sc_dsp=rs_13461&sc_type=area&sc_area=jp,大阪府大阪市中央区瓦町1-7-15,地下鉄堺筋線堺筋本町駅 徒歩4分,カジュアルイタリアバル,"平均予算：3,000円",テラス,テラス,,,,
溶岩焼き×個室肉バル 29house 町田駅前店,https://r.gnavi.co.jp/jkbuubya0000/?sc_dsp=rs_14630&sc_type=area&sc_area=jp,東京都町田市原町田6-10-10,ＪＲ横浜線町田駅 徒歩1分,溶岩焼き×肉寿司,"平均予算：3,000円",店内,店内,店内,,,
トリトン,https://r.gnavi.co.jp/hsvzf6j30000/,兵庫県川辺郡猪名川町差組字向イ201-2,阪急宝塚本線川西能勢口駅 車10分,地元野菜のイタリアン,"平均予算：1,450円",,,,,,
和牛専門店 炭火焼肉 堀ちゃん牧場,https://r.gnavi.co.jp/rrb5xmjg0000/,福岡県福岡市西区今宿上ノ原932-72,ＪＲ筑肥線今宿駅 車15分,博多和牛専門炭火焼肉,"平均予算：2,500円",,,,,,
ZELE TACOS＆CAFFEE,https://r.gnavi.co.jp/d0p72htf0000/,奈良県北葛城郡広陵町南郷949,,タコスが食べれるカフェ,"平均予算：2,500円",,,,,,
BAR CLUB NOUVEAU,https://r.gnavi.co.jp/ennn1w000000/?sc_dsp=rs_15444&sc_type=area&sc_area=jp,沖縄県中頭郡北谷町美浜9-7,ゆいレールてだこ浦西駅 車19分,北谷ダイニングバー,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
立ち飲みワインバー GRECO,https://r.gnavi.co.jp/7pmp1du10000/,東京都杉並区上荻1-8-8,ＪＲ荻窪駅北口 徒歩1分,ワインバー,"平均予算：2,000円",,,,,,
Imo Batake,https://r.gnavi.co.jp/hgvrr3v70000/,広島県福山市水呑町4177-1,,ハンバーガー・お芋など,"平均予算：1,000円",,,,,,
Country Kitchen Robin,https://r.gnavi.co.jp/d5ykk46j0000/,山梨県北杜市高根町清里3545,JR小海線清里駅 ピクニックバス８分,ＢＢＱ　レストラン,"平均予算：1,300円",,,,,,
町家茶屋 古伊,https://r.gnavi.co.jp/77p92x2k0000/,奈良県橿原市今井町4-6-13,近鉄橿原線八木西口駅 徒歩11分,町家茶屋・カフェ,平均予算：700円,,,,,,
KAIGANDORI DesAnges 【海岸通でざんじゅ】,https://r.gnavi.co.jp/4zh6stcc0000/,神奈川県横浜市中区海岸通3-12-1,みなとみらい線馬車道駅6赤レンガ倉庫口出口 徒歩4分,オイスターバル,"平均予算：3,000円",,,,,,
睦雷簾～のぶライス～,https://r.gnavi.co.jp/mpa0vb0g0000/,兵庫県明石市松ノ内2-6-6,ＪＲ神戸線西明石駅 徒歩5分,から揚げ／オムライス,"平均予算：1,000円",,,,,,
トラットリア・ジロ,https://r.gnavi.co.jp/9nzxmhvn0000/,福岡県糸島市志摩岐志3-3,筑肥線筑前前原駅 車12分,イタリアン,"平均予算：1,350円",,,,,,
菜のはな,https://r.gnavi.co.jp/bf8znn3r0000/,広島県尾道市因島田熊町4701-2,西瀬戸自動車道因島北I.C. 車10分,カフェ,平均予算：650円,,,,,,
コーヒーショップ 凡句来,https://r.gnavi.co.jp/n80d53450000/,奈良県吉野郡吉野町楢井495-1,近鉄吉野線大和上市駅 バス10分,喫茶・軽食,平均予算：500円,,,,,,
田沢湖 湖畔の杜レストランORAE,https://r.gnavi.co.jp/e5krazf50000/,秋田県仙北市田沢湖田沢春山37-5,JR田沢湖線田沢湖駅 車10分,地野菜レストラン,"平均予算：1,200円",,,,,,
海の見えるレストラン グッドバーグ,https://r.gnavi.co.jp/7ggb83wh0000/,広島県広島市西区観音新町4-14-33,広電江波線江波駅 徒歩43分,マリーナホップ内,"平均予算：1,500円",,,,,,
カフェ シャンドゥルール,https://r.gnavi.co.jp/10b2dse10000/,奈良県生駒郡斑鳩町興留5-5-22,ＪＲ大和路線法隆寺駅 徒歩8分,イタリアン・カフェ,"平均予算：2,000円",,,,,,
Russ－Kich,https://r.gnavi.co.jp/hz8dyd7p0000/,東京都世田谷区深沢6-24-11,東急東横線自由が丘駅 バス15分,カフェ,平均予算：800円,,,,,,
花むしろ,https://r.gnavi.co.jp/eehp4fdg0000/,鹿児島県伊佐市大口宮人635-11,九州自動車道横川I.C. 車30分,レストラン,"平均予算：1,000円",,,,,,
代々木公園×ドッグカフェ NINE,https://r.gnavi.co.jp/5xaujssw0000/,東京都渋谷区代々木5-38-6,小田急小田原線代々木八幡駅 徒歩2分,代々木公園ドッグカフェ,"平均予算：3,000円",,,,,,
GILLIA,https://r.gnavi.co.jp/6k15594n0000/,東京都世田谷区梅丘1-33-6,小田急小田原線梅ヶ丘駅北口 徒歩2分,カフェ バー,"平均予算：2,500円",,,,,,
西洋館,https://r.gnavi.co.jp/b9z6smep0000/,福岡県糸島市二丈松国102,西九州自動車道前原I.C. 車5分,カフェ,平均予算：800円,,,,,,
テラスのある個室イタリアン BORNE 渋谷店,https://r.gnavi.co.jp/gay3100/?sc_dsp=rs_12773&sc_type=area&sc_area=jp,東京都渋谷区円山町5-4,ＪＲ渋谷駅ハチ公口 徒歩7分,ペット入店可イタリアン,"平均予算：3,000円",店内テラス,,,,,
JUNGLE Namba,https://r.gnavi.co.jp/ar4tr2j30000/?sc_dsp=rs_15147&sc_type=area&sc_area=jp,大阪府大阪市浪速区難波中1-12番地先,地下鉄御堂筋線なんば駅 徒歩3分,グランピング＆BBQ,"平均予算：4,500円",テラス,テラス,テラス,テラス,,
TRATTORIA e PIZZERIA ESSE DUE,https://r.gnavi.co.jp/gc0h101/?sc_dsp=rs_12805&sc_type=area&sc_area=jp,東京都港区赤坂6-11-13,地下鉄千代田線赤坂駅6番出口 徒歩3分,本格ナポリピッツァ,"平均予算：5,000円",テラス,テラス,テラス,テラス,,
小籠包 Garden 大地,https://r.gnavi.co.jp/b7ezhaf20000/,栃木県宇都宮市陽東8-9-41,ＪＲ宇都宮駅東口 車10分,小籠包・飲茶・点心,"平均予算：2,000円",,,,,,
あんにゃ,https://r.gnavi.co.jp/6jc2vp9j0000/,宮城県仙台市青葉区上杉1-8-17,,フィリピン居酒屋,"平均予算：2,000円",,,,,,
Houseleek　ハウスリーク,https://r.gnavi.co.jp/m9dy6a7u0000/,東京都多摩市落合6-12-10,京王相模原線京王多摩センター駅南口 車5分,ピザ・パスタ専門店,"平均予算：1,500円",,,,,,
厨（KURIYA）神保町本店 神戸牛＆シチリアワイン,https://r.gnavi.co.jp/atgs09bt0000/?sc_dsp=rs_14919&sc_type=area&sc_area=jp,東京都千代田区一ツ橋2-6-12,都営新宿線神保町駅 徒歩2分,神保町の神戸牛専門店,"平均予算：5,000円",テラス,,,,,
Trattoria Forest,https://r.gnavi.co.jp/9j7p9ra40000/,茨城県笠間市安居3118,,本格レストラン,"平均予算：1,500円",,,,,,
cafe and dining CROIRE,https://r.gnavi.co.jp/530p8mpg0000/,福岡県直方市湯野原2-16-8,,ダイニングバー,"平均予算：3,000円",,,,,,
カフェ・ダール ミュゼ,https://r.gnavi.co.jp/64jsspgj0000/,鳥取県鳥取市東町2-124,,カフェ／洋食,"平均予算：1,000円",,,,,,
パニ,https://r.gnavi.co.jp/8csayyfj0000/,長野県上田市野倉524-1,ＪＲ長野新幹線上田駅 車35分,オープンカフェ,"平均予算：1,500円",,,,,,
Dogcafe Patty,https://r.gnavi.co.jp/c6upvjsb0000/,神奈川県平塚市中原1-12-2,,ドッグカフェ,平均予算：800円,,,,,,
ファイブフィートカフェ,https://r.gnavi.co.jp/nra7dse00000/,愛知県名古屋市名東区高針原2-1708,地下鉄鶴舞線植田駅 車10分,南国リゾートカフェ,"平均予算：2,500円",,,,,,
ささ福,https://r.gnavi.co.jp/dp3n9g5p0000/,兵庫県丹波篠山市北新町95-2,JR福知山線篠山口駅西口 バス20分,和風レストラン,平均予算：800円,,,,,,
スノーマン,https://r.gnavi.co.jp/22vak6ez0000/,新潟県妙高市雪森942-7,妙高はねうまライン北新井駅 徒歩20分,洋食レストラン,平均予算：950円,,,,,,
Ethical Garden,https://r.gnavi.co.jp/ecyncbh60000/,香川県高松市牟礼町大町971-5,,ランチ＆カフェ,"平均予算：1,000円",,,,,,
カフェ ガーランド,https://r.gnavi.co.jp/66vndhaj0000/,兵庫県加古川市加古川町北在家489-2,山陽電鉄本線尾上の松駅 徒歩12分,カフェ,"平均予算：1,000円",,,,,,
花もり,https://r.gnavi.co.jp/8a26j6he0000/,奈良県桜井市大字茅原222-4,ＪＲ桜井線三輪駅 徒歩15分,喫茶・お食事,"平均予算：1,200円",,,,,,
佐藤養鶏場 喫茶 花・SATO,https://r.gnavi.co.jp/knh70zta0000/,京都府京都市西京区大原野灰方町387,阪急京都線東向日駅 車10分,喫茶 カフェ,平均予算：800円,,,,,,
湖畔遊,https://r.gnavi.co.jp/dwjt1f380000/,高知県香美市香北町有瀬100,ＪＲ土讃線土佐山田駅 バス30分,天然温泉とレストラン,"平均予算：1,620円",,,,,,
andわんこ,https://r.gnavi.co.jp/4je8uykw0000/,大阪府阪南市尾崎町1-8-30,南海本線尾崎駅西口 徒歩3分,ドッグカフェ,"平均予算：1,300円",,,,,,
カフェダイニング ソラ,https://r.gnavi.co.jp/4us6na1j0000/,兵庫県明石市林崎町3丁目519-3,,カフェダイニング,平均予算：800円,,,,,,
多市屋,https://r.gnavi.co.jp/cfgn7j9p0000/,三重県伊勢市二見町茶屋536-13,JR参宮線二見ヶ浦駅 徒歩10分,和食料理店,"平均予算：1,000円",,,,,,
カレーハウスJIB 山中湖,https://r.gnavi.co.jp/ns1k5e3x0000/,山梨県南都留郡山中湖村山中401-1,富士急行線富士吉田駅 バス20分,カレーハウス,"平均予算：1,100円",,,,,,
アメリカン料理 cozy art BISTRO（コージーアートビストロ）横浜,https://r.gnavi.co.jp/sjfdtkt70000/?sc_dsp=rs_12964&sc_type=area&sc_area=jp,神奈川県横浜市西区高島2-11-11,ＪＲ横浜駅東口 徒歩5分,横浜溶岩焼きグリル,"平均予算：3,000円",店内,店内,店内,店内,,
渋谷ビアガーデン テラスで贅沢BBQ H2【エイチツー】,https://r.gnavi.co.jp/jg0wc4ws0000/?sc_dsp=rs_14719&sc_type=area&sc_area=jp,東京都渋谷区道玄坂2-8-5,ＪＲ渋谷駅ハチ公口 徒歩1分,広々スペースで貸切宴会,"平均予算：3,000円",店内テラス,,,,,
やきとり 呑炭坊～どんたんぼう～ 武蔵小杉 はなれ,https://r.gnavi.co.jp/a461902/?sc_dsp=rs_12208&sc_type=area&sc_area=jp,神奈川県川崎市中原区新丸子東2-908-2,ＪＲ武蔵小杉駅 徒歩2分,信玄鶏の焼鳥・宮崎料理,"平均予算：3,000円",店内,店内,,,,
豚まんじゅう専門舗 鎌倉点心,https://r.gnavi.co.jp/9r93r49f0000/,神奈川県鎌倉市雪ノ下1-8-14,ＪＲ横須賀線鎌倉駅東口 徒歩8分,創作豚まんじゅう,平均予算：400円,,,,,,
ステーキ×メキシカン料理 ナパーム,https://r.gnavi.co.jp/8m36dh1n0000/,神奈川県横浜市泉区中田南1-3-14,横浜市営地下鉄踊場駅 徒歩2分,ステーキ＆メキシコバー,"平均予算：2,500円",,,,,,
森のPatissiereMasuko,https://r.gnavi.co.jp/f7j9va8k0000/,大阪府和泉市春木川町600番地,泉北高速鉄道和泉中央駅 30分,カフェ・スイーツ,"平均予算：1,000円",,,,,,
府中 餃子バル あわ屋,https://r.gnavi.co.jp/pybr0zmv0000/?sc_dsp=rs_15390&sc_type=area&sc_area=jp,東京都府中市宮西町2-9-8,京王線府中駅 徒歩5分,府中 餃子バル,"平均予算：3,200円",テラス,テラス,,,,
ここはな,https://r.gnavi.co.jp/h79x734z0000/,奈良県奈良市鳴川町24,,ペットＯＫカフェ,"平均予算：1,200円",,,,,,
BOARDING GATE ～ボーディングゲート～,https://r.gnavi.co.jp/me8mkbdp0000/,愛知県半田市更生町1-48,名鉄河和線知多半田駅 徒歩1分,カフェバル,"平均予算：2,500円",,,,,,
波音,https://r.gnavi.co.jp/fuf8hv920000/,千葉県長生郡一宮町東浪見5-5,,海が見えるレストラン,"平均予算：1,000円",,,,,,
Bacio di Giulietta（バーチョ ディ ジュリエッタ）恵比寿店,https://r.gnavi.co.jp/jh5fzga10000/,東京都渋谷区恵比寿4-20-2,ＪＲ恵比寿駅東口 徒歩5分,イタリアン,"平均予算：4,000円",,,,,,
みずうみ亭,https://r.gnavi.co.jp/resyyc8s0000/,青森県十和田市十和田湖畔子ノ口469,ＪＲ東北新幹線八戸駅 バス120分,和風レストラン,"平均予算：1,000円",,,,,,
ピッツェリア エッセ ディ ピュ,https://r.gnavi.co.jp/9m6s9tzk0000/,大阪府泉佐野市りんくう往来北6,南海空港線泉佐野駅 徒歩18分,イタリアン,"平均予算：3,500円",,,,,,
朱鷺,https://r.gnavi.co.jp/f81shddg0000/,和歌山県橋本市隅田町下兵庫734-6,ＪＲ和歌山線下兵庫駅 徒歩5分,喫茶店,平均予算：800円,,,,,,
船坂,https://r.gnavi.co.jp/p2p0dr580000/,兵庫県西宮市山口町船坂北谷216,阪急宝塚本線宝塚駅 バス20分,フランス料理、西洋料理,"平均予算：6,000円",,,,,,
月見想珈琲店,https://r.gnavi.co.jp/mewy0vj90000/,北海道札幌市中央区宮の森2条16丁目3-11,地下鉄東西線円山公園駅 バス8分,カフェ,"平均予算：1,000円",,,,,,
ケイズ ビレッジ,https://r.gnavi.co.jp/h4ya788f0000/,千葉県佐倉市上志津1090-2,,ランチが自慢のお店です,平均予算：550円,,,,,,
ちゃたんの串あげ屋はんぐるーす,https://r.gnavi.co.jp/2v0vycfk0000/,沖縄県中頭郡北谷町北谷2-2-8,那覇空港,串あげ屋,"平均予算：2,500円",,,,,,
分家玉や,https://r.gnavi.co.jp/6z4bjpb90000/,福島県南会津郡下郷町大字大内字権現上358,会津鉄道会津線湯野上温泉駅 車10分,農家れすとらん,"平均予算：1,260円",,,,,,
TOMY（カナダハウス）,https://r.gnavi.co.jp/5g7ah4ep0000/,長野県北佐久郡軽井沢町大字長倉古宿4204-1,しなの鉄道中軽井沢駅北口 徒歩15分,洋風家庭料理,"平均予算：1,500円",,,,,,
Lacheln,https://r.gnavi.co.jp/2e1a5e5s0000/,埼玉県三郷市田中新田375-18,,飲食店,"平均予算：1,000円",,,,,,
DOG CAFE SERGE 南堀江,https://r.gnavi.co.jp/btt1nh6c0000/,大阪府大阪市西区南堀江3-7-22,ＪＲ大阪環状線大正駅 バス11分,ドッグカフェ,平均予算：800円,,,,,,
